Customer Identity,First Policy´s Year,Brithday Year,Educational Degree,Gross Monthly Salary,Geographic Living Area,Has Children (Y=1),Customer Monetary Value,Claims Rate,Premiums in LOB: Motor,Premiums in LOB: Household,Premiums in LOB: Health,Premiums in LOB:  Life,Premiums in LOB: Work Compensations
9407,1986,1978,3 - BSc/MSc,2687,1,1,270.49,0.61,231.82,197.25,228.82,98.24,7.67
9408,1986,1948,3 - BSc/MSc,4066,4,0,522.20,0.25,414.41,123.90,148.25,16.78,25.67
9409,1976,1974,2 - High School,1464,4,1,-31.00,1.01,340.51,436.75,112.91,-6.00,52.23
9410,1980,1983,2 - High School,2079,1,1,489.20,0.39,255.38,305.05,229.82,52.01,5.78
9411,1977,1966,3 - BSc/MSc,3059,4,1,520.99,0.17,533.21,55.00,58.01,12.89,-0.11
9412,1975,1946,3 - BSc/MSc,3752,2,0,492.56,0.31,267.83,248.95,210.15,24.45,0.78
9413,1994,1959,4 - PhD,2790,4,0,522.76,0.24,437.86,128.90,136.58,18.78,-0.11
9414,1982,1969,3 - BSc/MSc,1926,4,1,-21.88,0.99,374.85,23.90,159.14,32.45,20.78
9415,1988,1941,3 - BSc/MSc,4102,4,0,-25.00,1.00,168.70,290.05,254.38,57.79,46.01
9416,1986,1989,1 - Basic,1303,3,1,-190.14,1.18,64.68,423.40,217.82,45.23,184.59
9417,1985,1965,3 - BSc/MSc,2496,1,1,377.77,0.25,548.77,-65.00,43.34,-3.00,10.00
9418,1994,1948,3 - BSc/MSc,3103,4,1,-47.45,1.03,430.97,172.80,105.13,22.45,10.89
9419,1977,1952,2 - High School,3704,4,1,-61.00,1.07,360.18,-45.00,116.80,54.01,63.01
9420,1997,1947,2 - High School,3575,4,0,453.88,0.40,249.38,288.40,198.15,40.34,18.56
9421,1994,1953,3 - BSc/MSc,2953,2,1,57.23,0.88,303.28,98.90,190.59,38.34,55.01
9422,1993,1943,3 - BSc/MSc,3692,1,0,796.49,0.19,173.59,564.55,186.48,87.24,3.89
9423,1994,1948,3 - BSc/MSc,3058,4,0,-1.10,0.96,259.16,23.90,304.39,14.78,6.89
9424,1984,1936,3 - BSc/MSc,3879,1,0,-25.00,1.00,272.05,152.25,181.59,84.35,15.56
9425,1992,1957,2 - High School,2849,3,1,273.50,0.62,196.26,226.70,202.26,59.90,102.24
9426,1980,1977,3 - BSc/MSc,1954,1,1,487.21,0.15,497.87,14.45,70.57,21.67,-0.11
9427,1988,1960,3 - BSc/MSc,2714,2,0,74.57,0.86,498.87,113.35,75.68,-3.00,4.78
9428,1992,1987,3 - BSc/MSc,744,1,1,183.04,0.84,220.04,874.05,164.81,33.34,-12.00
9429,1988,1995,2 - High School,1430,4,1,307.06,0.44,83.57,9.45,150.14,103.02,248.49
9430,1988,1951,3 - BSc/MSc,4023,1,0,-75.23,1.07,212.04,102.80,215.82,94.35,50.23
9431,1992,1967,2 - High School,2334,4,1,-160.55,1.24,487.09,-45.55,79.57,8.89,35.56
9432,1984,1949,3 - BSc/MSc,3190,4,1,13.90,0.94,399.41,38.90,153.03,9.89,3.89
9433,1986,1988,3 - BSc/MSc,1441,1,1,493.21,0.31,260.94,201.15,185.59,47.12,56.12
9434,1984,1940,2 - High School,4883,4,0,20.12,0.94,399.52,221.70,101.02,9.89,35.23
9435,1977,1996,1 - Basic,598,4,1,79.13,0.91,144.47,575.65,255.38,40.34,82.68
9436,1986,1971,3 - BSc/MSc,2240,2,0,-19.11,0.99,493.65,13.35,57.01,5.89,19.67
9437,1980,1947,3 - BSc/MSc,3603,1,0,-31.88,1.01,424.97,-30.55,129.69,23.67,3.78
9438,1996,1965,3 - BSc/MSc,2924,4,1,511.89,0.10,537.99,-0.55,54.12,1.00,1.00
9439,1989,1991,2 - High School,1042,4,1,963.07,0.13,31.45,667.90,142.25,171.92,116.80
9440,1978,1978,2 - High School,2504,3,0,188.58,0.75,96.13,369.50,154.03,116.69,135.36
9441,1991,1953,2 - High School,3800,2,1,727.03,0.25,258.27,530.10,64.79,58.79,95.13
9442,1977,1963,2 - High School,3415,4,1,469.43,0.23,506.43,55.00,64.90,-4.00,18.67
9443,1994,1962,4 - PhD,3085,4,1,-38.00,1.02,545.88,-10.00,47.12,-7.00,11.00
9444,1977,1977,3 - BSc/MSc,1631,3,1,-26.55,1.00,396.41,-0.55,134.47,34.34,-1.00
9445,1990,1978,2 - High School,1458,4,1,782.59,0.33,206.15,761.25,199.26,24.56,21.78
9446,1992,1944,3 - BSc/MSc,3606,3,0,300.84,0.57,195.37,212.25,201.15,20.56,130.47
9447,1979,1946,3 - BSc/MSc,3845,1,0,-65.23,1.06,260.27,131.70,240.49,40.23,27.67
9448,1981,1977,3 - BSc/MSc,2068,4,1,399.86,0.28,415.08,28.35,110.02,23.45,9.78
9449,1994,1991,2 - High School,1066,4,1,1044.53,0.26,31.23,1080.20,208.26,122.69,10.67
9450,1980,1954,2 - High School,3439,4,1,116.70,0.80,279.83,141.70,199.15,37.34,43.34
9451,1985,1971,2 - High School,3062,1,1,473.33,0.14,499.54,-0.55,67.68,-0.11,15.89
9452,1975,1984,4 - PhD,1724,2,1,398.43,0.24,469.42,-40.55,124.80,9.89,-5.11
9453,1977,1984,2 - High School,1583,2,1,236.94,0.61,261.94,122.80,206.15,28.45,48.01
9454,1992,1959,2 - High School,3304,4,0,653.90,0.29,197.15,481.75,135.36,49.01,88.13
9455,1982,1977,3 - BSc/MSc,2365,4,1,-21.00,0.99,373.18,128.90,170.81,4.00,44.23
9456,1980,1979,2 - High School,1468,4,1,-122.02,1.13,145.14,245.60,278.72,50.12,46.90
9457,1996,1974,2 - High School,1573,3,1,519.98,0.39,138.25,388.95,212.93,125.58,30.45
9458,1976,1998,2 - High School,614,1,1,-32.00,1.01,97.13,511.20,261.16,44.23,104.13
9459,1995,1999,1 - Basic,962,1,1,333.19,0.62,180.81,416.20,192.48,58.01,92.46
9460,1993,1985,3 - BSc/MSc,1036,1,1,636.80,0.35,200.26,534.00,146.36,13.67,127.80
9461,1989,1947,2 - High School,3230,4,0,455.64,0.45,169.03,334.50,219.93,82.35,63.79
9462,1980,1975,4 - PhD,2314,3,1,305.62,0.53,351.40,113.90,212.15,0.89,20.78
9463,1990,1941,2 - High School,4287,3,0,240.61,0.66,313.95,207.25,207.26,12.89,35.45
9464,1988,1973,2 - High School,2654,3,1,410.97,0.25,425.08,24.45,119.69,10.89,
9465,1986,1962,3 - BSc/MSc,2364,1,1,-25.00,1.00,499.65,60.00,76.68,9.89,5.89
9466,1991,1943,2 - High School,3702,3,0,574.10,0.39,217.82,487.30,174.70,88.35,17.67
9467,1980,1940,2 - High School,4105,3,0,481.44,0.36,127.80,268.95,156.92,127.58,109.91
9468,1988,1944,1 - Basic,3629,1,0,788.72,0.31,141.36,735.15,218.04,69.79,8.78
9469,1977,1986,2 - High School,1746,1,1,48.91,0.88,291.39,53.35,217.93,34.45,20.56
9470,1992,1988,1 - Basic,1784,4,1,192.15,0.75,214.93,338.95,102.02,102.02,104.24
9471,1976,1990,1 - Basic,1532,1,1,677.02,0.23,295.50,397.85,201.26,13.67,5.00
9472,1983,1981,3 - BSc/MSc,1585,1,1,-1.66,0.96,317.95,48.90,182.48,25.56,40.23
9473,1990,1981,2 - High School,1512,1,1,417.42,0.29,390.74,43.90,171.81,7.78,6.00
9474,1996,1962,2 - High School,3030,1,1,104.25,0.81,407.41,137.25,146.36,3.89,-4.11
9475,1979,1950,4 - PhD,3993,1,0,302.51,0.47,310.17,43.90,213.93,26.56,21.56
9476,1990,1986,2 - High School,2149,3,1,145.81,0.80,146.25,315.05,324.84,28.34,24.56
9477,1990,1963,3 - BSc/MSc,3246,1,1,25.01,0.92,542.99,44.45,26.45,5.78,-0.22
9478,1979,1941,2 - High School,3439,4,0,-67.12,1.05,176.81,202.25,266.16,42.12,94.46
9479,1987,1991,2 - High School,1258,4,1,363.30,0.38,344.62,58.35,189.37,17.67,14.67
9480,1983,1962,2 - High School,3240,4,1,-18.00,0.99,555.55,0.00,24.45,7.00,9.00
9481,1983,1998,2 - High School,1323,3,1,387.07,0.50,112.02,300.05,287.50,47.01,77.57
9482,1985,1962,2 - High School,2700,1,1,-35.22,1.02,531.10,24.45,42.12,-0.11,-5.00
9483,1983,1990,3 - BSc/MSc,1891,1,1,-34.89,1.01,96.13,1007.40,148.14,106.02,33.23
9484,1995,1984,4 - PhD,1687,3,1,336.62,0.43,285.61,78.90,167.81,51.90,49.01
9485,1979,1989,3 - BSc/MSc,1218,1,1,-39.10,1.03,367.07,-20.55,202.37,18.78,-4.11
9486,1981,1958,3 - BSc/MSc,2709,1,1,593.55,0.23,356.40,236.70,149.25,31.45,25.45
9487,1980,1985,3 - BSc/MSc,1955,1,1,-25.00,1.00,245.38,211.15,234.71,47.23,12.56
9488,1988,1951,2 - High School,3202,3,0,62.68,0.86,188.48,44.45,237.60,124.80,43.23
9489,1980,1948,2 - High School,3377,2,0,535.65,0.49,208.26,624.55,184.59,70.57,6.67
9490,1977,1996,2 - High School,1079,4,1,-312.83,1.30,49.90,450.65,108.13,146.36,191.37
9491,1983,1962,2 - High School,3192,1,1,419.65,0.24,396.52,13.90,137.58,13.78,20.45
9492,1988,1983,3 - BSc/MSc,1760,3,1,-66.12,1.05,249.49,264.50,235.49,36.23,4.89
9493,1976,1996,2 - High School,1300,4,0,29.57,0.93,36.34,245.05,309.28,190.48,1.89
9494,1985,1994,2 - High School,982,3,1,284.61,0.49,256.05,54.45,246.38,28.34,27.45
9495,1982,1988,2 - High School,1786,4,1,484.21,0.29,281.72,166.70,182.48,24.67,60.79
9496,1978,1945,2 - High School,3374,2,1,264.39,0.64,351.40,289.50,160.92,-0.11,3.00
9497,1986,1980,3 - BSc/MSc,2434,4,0,-81.01,1.08,360.18,102.80,155.25,44.12,11.89
9498,1995,1958,1 - Basic,3474,1,0,389.19,0.53,296.39,377.85,119.69,36.34,52.01
9499,1979,1987,2 - High School,1463,2,0,276.06,0.59,257.16,182.80,257.27,44.12,-0.11
9500,1982,1951,3 - BSc/MSc,3009,4,0,295.29,0.43,328.06,-20.55,230.60,12.78,11.67
9501,1990,1990,2 - High School,657,4,1,42.79,0.93,110.02,495.65,288.50,27.56,67.79
9502,1986,1998,1 - Basic,1253,1,0,-117.24,1.07,65.68,1026.30,140.47,90.35,92.24
9503,1981,1982,3 - BSc/MSc,2224,4,1,61.57,0.88,296.28,123.35,202.37,13.78,72.79
9504,1989,1982,3 - BSc/MSc,1578,1,1,452.42,0.39,460.53,202.25,102.24,9.89,7.00
9505,1981,1972,2 - High School,2064,2,1,250.83,0.58,300.28,112.80,193.26,29.45,24.45
9506,1990,1965,1 - Basic,2150,3,1,-35.11,1.02,455.53,43.90,105.02,9.89,-0.22
9507,1995,1989,4 - PhD,1709,3,1,5.34,0.95,272.05,38.90,248.49,30.34,26.34
9508,1988,1996,1 - Basic,1146,3,1,811.84,0.37,38.34,901.85,169.92,143.25,65.01
9509,1985,1980,2 - High School,1978,3,1,-129.91,1.15,202.37,175.60,217.82,15.78,104.91
9510,1976,1960,2 - High School,3427,1,1,-93.57,1.07,178.70,501.20,119.80,126.69,68.57
9511,1992,1937,2 - High School,3370,4,0,32.12,0.93,150.36,256.15,313.17,65.90,27.34
9512,1980,1972,2 - High School,2838,1,1,-53.67,1.04,388.63,98.35,154.25,9.78,28.67
9513,1979,1981,2 - High School,1884,3,1,-20.11,0.99,375.96,142.80,158.92,4.89,14.67
9514,1991,1971,4 - PhD,1856,4,1,-21.22,0.99,502.43,20.00,65.68,-0.11,4.00
9515,1981,1997,1 - Basic,786,3,1,833.82,0.07,9.78,403.40,64.90,187.48,258.16
9516,1986,1939,3 - BSc/MSc,4449,4,0,73.13,0.89,211.15,416.20,182.48,69.68,28.45
9517,1988,1955,3 - BSc/MSc,3187,3,0,10.45,0.95,416.19,123.90,102.13,40.23,4.78
9518,1981,1976,3 - BSc/MSc,1999,4,1,-71.55,1.09,416.30,-40.55,154.03,-2.00,4.78
9519,1989,1946,2 - High School,3314,4,0,384.42,0.47,174.92,234.50,290.72,60.79,17.67
9520,1987,1986,2 - High School,1707,1,1,42.80,0.90,114.91,67.80,274.83,92.35,99.35
9521,1981,1954,3 - BSc/MSc,2914,3,1,314.98,0.34,449.53,-60.00,115.80,10.89,-0.22
9522,1980,1970,3 - BSc/MSc,2708,3,1,32.45,0.91,471.20,69.45,100.02,8.89,-12.00
9523,1978,1944,3 - BSc/MSc,3614,4,0,236.61,0.68,381.96,274.50,117.91,35.45,12.89
9524,1983,1993,2 - High School,1088,1,0,166.15,0.76,106.02,250.05,127.69,146.36,164.92
9525,1984,1978,2 - High School,2256,3,1,316.29,0.49,259.05,131.70,132.58,63.79,82.24
9526,1974,1948,3 - BSc/MSc,3976,4,0,442.31,0.27,449.53,53.90,113.91,17.78,2.89
9527,1995,1944,3 - BSc/MSc,3851,1,0,92.59,0.82,285.61,111.70,242.60,16.56,5.89
9528,1996,1991,1 - Basic,1387,4,1,244.84,0.68,24.56,327.85,335.73,82.57,66.57
9529,1985,1946,3 - BSc/MSc,3595,1,0,31.02,0.91,301.50,87.25,205.15,11.67,31.23
9530,1976,1990,2 - High School,1353,3,1,484.66,0.44,114.69,441.20,211.93,40.34,108.80
9531,1985,1939,4 - PhD,4074,3,0,247.93,0.64,204.15,207.25,253.27,65.68,25.45
9532,1993,1957,2 - High School,3602,4,1,632.78,0.19,276.94,266.15,159.14,58.79,55.90
9533,1991,1949,3 - BSc/MSc,3942,3,1,376.85,0.39,379.07,78.35,160.03,22.45,22.78
9534,1982,1965,3 - BSc/MSc,2500,4,1,-25.00,1.00,528.10,34.45,45.12,5.89,8.00
9535,1987,1993,1 - Basic,991,4,1,-111.57,1.10,106.91,367.85,313.17,3.89,90.46
9536,1982,1974,4 - PhD,1936,3,1,-44.67,1.03,433.86,201.70,70.68,33.45,19.67
9537,1985,1941,2 - High School,4262,1,0,4.56,0.97,174.70,461.20,201.15,94.35,29.56
9538,1979,1962,1 - Basic,2359,4,1,397.51,0.47,237.49,251.70,246.49,41.23,25.45
9539,1988,1981,4 - PhD,1949,4,1,64.68,0.86,276.72,83.90,251.27,22.67,28.45
9540,1990,1942,3 - BSc/MSc,3774,3,0,817.28,0.21,209.93,597.90,112.91,34.45,111.13
9541,1991,1951,2 - High School,3913,3,1,-24.00,1.00,423.19,106.70,124.58,1.00,5.89
9542,1984,1987,3 - BSc/MSc,1822,4,1,68.34,0.86,295.61,89.45,234.60,3.89,64.01
9543,1990,1965,2 - High School,2503,4,1,-49.20,1.04,433.08,-11.10,99.02,26.56,28.56
9544,1983,1977,2 - High School,2055,4,1,-22.42,1.00,457.42,-6.10,96.24,9.89,14.78
9545,1979,1957,2 - High School,3126,4,1,730.15,0.36,217.04,755.15,191.37,18.78,3.89
9546,1975,1979,3 - BSc/MSc,2372,4,1,311.85,0.39,372.07,-20.55,157.03,16.67,31.34
9547,1977,1948,3 - BSc/MSc,4199,4,0,-5.33,0.98,200.37,317.85,308.39,19.67,
9548,1994,1963,2 - High School,2973,1,1,49.45,0.91,237.49,270.60,94.24,106.02,90.13
9549,1977,1966,1 - Basic,2894,3,1,-39.78,1.02,429.97,113.35,105.91,14.78,25.67
9550,1978,1942,2 - High School,3918,2,0,63.24,0.90,137.58,320.05,274.83,89.46,40.12
9551,1986,1995,3 - BSc/MSc,873,4,1,87.02,0.85,38.12,167.80,329.84,112.02,79.46
9552,1980,1961,4 - PhD,2993,4,1,514.76,0.33,227.71,280.60,177.59,31.45,91.13
9553,1995,1996,3 - BSc/MSc,1178,2,0,489.87,0.55,61.01,653.45,256.27,30.56,138.58
9554,1986,1952,2 - High School,3900,4,0,-119.35,1.10,163.03,481.75,224.82,94.35,18.56
9555,1989,1991,2 - High School,1175,3,0,-83.23,1.09,120.91,63.35,336.84,49.12,72.46
9556,1978,1938,1 - Basic,4120,4,0,-175.92,1.16,72.79,437.30,207.26,234.60,10.89
9557,1992,1942,3 - BSc/MSc,4234,4,0,270.16,0.65,270.83,305.05,193.26,9.89,59.12
9558,1988,2000,1 - Basic,808,3,0,1387.39,0.05,22.56,1132.45,81.46,224.93,32.45
9559,1977,1979,3 - BSc/MSc,2135,3,1,472.32,0.13,516.32,-5.00,57.79,-5.00,6.00
9560,1990,1950,2 - High School,3507,1,0,426.20,0.52,145.25,451.20,191.48,49.01,107.02
9561,1981,1941,3 - BSc/MSc,4374,3,0,-25.66,1.00,276.72,23.90,261.05,24.56,10.89
9562,1986,1944,3 - BSc/MSc,3387,1,1,-48.66,1.04,497.87,-40.55,85.35,9.89,16.89
9563,1998,1997,1 - Basic,886,1,1,1369.70,0.09,32.45,1159.10,88.46,11.67,235.60
9564,1987,1955,2 - High School,3045,2,0,-74.01,1.03,118.69,1179.10,147.36,49.01,45.23
9565,1977,1982,3 - BSc/MSc,1748,3,1,2.68,0.96,145.25,77.80,365.29,48.01,-2.11
9566,1979,1974,3 - BSc/MSc,1480,3,1,16.89,0.93,366.07,40.00,180.48,16.67,1.89
9567,1993,1964,3 - BSc/MSc,3096,4,1,-29.22,1.01,493.65,10.00,79.57,6.00,-2.11
9568,1994,1946,2 - High School,4492,4,0,-84.79,1.09,243.27,136.15,227.71,18.56,41.23
9569,1987,1981,3 - BSc/MSc,2127,1,1,-115.11,1.16,490.98,-50.00,100.24,7.89,9.89
9570,1995,1965,2 - High School,3006,3,1,-22.11,1.00,454.53,108.90,106.02,2.89,23.78
9571,1975,1974,3 - BSc/MSc,2662,1,1,-39.67,1.02,280.94,280.05,162.92,14.67,72.57
9572,1993,1948,1 - Basic,3902,4,0,-111.57,1.10,265.94,300.60,181.48,-5.00,81.57
9573,1988,1978,2 - High School,2308,4,1,86.36,0.83,339.62,72.80,165.92,10.67,49.23
9574,1994,1997,2 - High School,1396,1,1,104.25,0.82,141.25,186.15,324.84,39.34,27.34
9575,1980,1980,3 - BSc/MSc,1488,4,1,-34.33,1.02,498.76,9.45,83.46,3.00,-3.11
9576,1991,1990,3 - BSc/MSc,1268,3,0,16.34,0.95,250.16,335.05,192.37,45.12,41.34
9577,1984,1967,2 - High School,2737,3,1,38.01,0.90,159.03,111.70,183.59,104.02,96.02
9578,1996,1970,3 - BSc/MSc,2640,4,1,518.66,0.13,551.66,45.00,29.34,7.00,-8.00
9579,1997,1964,3 - BSc/MSc,3626,3,1,73.12,0.87,348.51,172.80,147.36,37.34,37.34
9580,1979,1985,3 - BSc/MSc,1859,3,1,-13.08,0.98,344.51,-16.10,181.70,2.89,44.12
9581,1991,1970,3 - BSc/MSc,2463,4,0,229.38,0.63,343.62,103.90,144.36,40.23,49.01
9582,1984,1964,2 - High School,2866,4,1,11.68,0.97,160.92,618.45,192.48,114.91,-3.11
9583,1995,1945,2 - High School,3958,3,0,821.84,0.25,98.02,720.15,246.27,18.56,47.23
9584,1975,1994,1 - Basic,620,4,0,896.63,0.09,99.13,563.45,93.24,121.69,137.36
9585,1978,1939,3 - BSc/MSc,4173,1,0,283.17,0.53,127.58,93.35,332.73,6.89,94.13
9586,1987,1969,4 - PhD,2702,4,0,561.22,0.06,545.77,34.45,23.45,11.89,6.00
9587,1976,1952,1 - Basic,2943,1,0,257.61,0.65,310.17,270.60,198.15,,27.56
9588,1990,1979,3 - BSc/MSc,1746,4,1,52.79,0.88,424.08,63.90,138.36,9.89,13.89
9589,1989,1978,3 - BSc/MSc,2547,4,1,395.19,0.50,384.85,310.05,89.24,44.12,8.78
9590,1985,1955,2 - High School,3493,1,1,461.99,0.47,124.69,416.20,259.05,70.79,52.23
9591,1975,1946,3 - BSc/MSc,3469,1,1,334.74,0.35,389.74,-30.00,171.92,8.78,10.67
9592,1977,1960,3 - BSc/MSc,2768,4,0,-35.00,1.02,365.29,19.45,74.46,74.68,64.68
9593,1983,1962,3 - BSc/MSc,3131,4,1,362.06,0.56,374.96,369.50,76.68,17.56,46.90
9594,1994,1976,3 - BSc/MSc,2022,3,1,31.12,0.91,416.41,68.90,157.03,-3.00,3.78
9595,1977,1985,2 - High School,1230,3,1,-33.00,1.01,169.03,54.45,305.17,64.90,56.90
9596,1997,1993,2 - High School,1131,4,1,310.29,0.69,78.35,603.45,125.80,235.71,32.45
9597,1979,1944,4 - PhD,4541,3,1,-28.67,1.01,445.53,88.35,82.35,7.89,11.56
9598,1991,1978,2 - High School,1901,2,1,68.14,0.86,286.61,87.25,241.60,5.89,21.45
9599,1995,1970,3 - BSc/MSc,2456,4,0,175.04,0.73,360.18,215.60,129.47,30.45,14.89
9600,1987,1966,2 - High School,2526,4,1,195.04,0.71,446.53,221.15,89.35,0.89,-1.00
9601,1976,1973,2 - High School,1886,1,1,-149.01,1.23,423.08,-40.00,117.91,29.45,14.56
9602,1980,1964,2 - High School,2823,3,1,433.53,0.35,198.26,160.60,76.57,8.89,260.27
9603,1997,1992,2 - High School,1195,1,1,320.07,0.62,65.68,397.30,235.71,50.12,168.03
9604,1985,1970,3 - BSc/MSc,2874,4,0,313.30,0.40,262.05,-11.10,176.70,24.56,111.91
9605,1987,1950,2 - High School,2916,4,1,-70.01,1.05,243.49,373.40,193.37,22.45,45.01
9606,1986,1993,3 - BSc/MSc,1004,4,1,21.23,0.95,94.35,391.75,324.95,48.12,41.12
9607,1994,1960,3 - BSc/MSc,3303,1,0,335.62,0.61,318.17,402.85,135.47,55.01,12.78
9608,1997,1958,1 - Basic,3032,3,1,307.29,0.51,243.49,136.70,250.27,28.34,19.56
9609,1982,1953,2 - High School,3440,4,0,370.52,0.50,206.15,226.70,163.03,128.47,60.90
9610,1976,1952,2 - High School,3382,2,1,57.35,0.90,346.51,305.05,109.02,17.78,64.57
9611,,1964,,2905,1,1,-70.34,1.06,273.72,211.70,229.60,9.89,45.34
9612,1983,1954,2 - High School,3080,1,1,363.52,0.39,384.74,48.90,166.92,18.67,14.89
9613,1991,1965,2 - High School,2389,1,0,63.45,0.86,355.29,55.00,164.92,30.34,33.45
9614,1988,1986,2 - High School,1652,2,1,275.29,0.65,325.95,317.85,163.03,30.45,12.89
9615,1976,1973,2 - High School,1886,1,1,332.64,0.34,423.08,-40.00,117.91,29.45,14.56
9616,1995,1990,3 - BSc/MSc,1378,4,1,37.90,0.93,202.37,353.95,237.60,33.45,62.90
9617,1987,1948,2 - High School,3618,2,0,70.03,0.85,400.41,87.25,130.47,0.89,7.78
9618,1985,1956,3 - BSc/MSc,3504,4,0,-42.56,1.02,221.82,308.95,233.71,44.23,17.56
9619,1992,1938,3 - BSc/MSc,3339,4,0,515.98,0.22,376.85,113.90,155.14,34.34,15.89
9620,1981,1981,3 - BSc/MSc,2362,1,1,473.76,0.17,503.76,-5.00,76.46,11.78,11.00
9621,1985,1943,3 - BSc/MSc,3092,4,0,156.48,0.77,181.48,264.50,307.28,4.89,28.56
9622,1988,1959,4 - PhD,3210,4,1,-25.00,1.00,347.51,47.80,194.37,11.67,22.78
9623,1976,1970,2 - High School,2530,3,1,-38.11,1.02,436.97,79.45,140.47,-0.11,12.78
9624,1987,1986,4 - PhD,1137,3,1,43.23,0.90,385.74,59.45,167.92,26.56,17.78
9625,1985,1979,1 - Basic,2124,1,1,175.15,0.78,177.59,402.85,251.16,53.12,22.56
9626,1995,1947,3 - BSc/MSc,3598,1,1,572.99,0.25,360.18,251.70,132.47,19.56,33.45
9627,1976,1982,3 - BSc/MSc,1886,4,1,222.27,0.68,301.28,245.60,183.59,7.78,46.23
9628,1978,1974,2 - High School,1961,4,1,387.30,0.38,428.97,88.90,121.58,16.67,5.00
9629,1996,1936,3 - BSc/MSc,3727,4,0,311.85,0.43,314.17,3.90,208.15,40.34,21.56
9630,1984,1958,2 - High School,2735,4,1,96.58,0.87,253.27,411.75,134.58,82.46,49.23
9631,1993,1961,1 - Basic,2952,4,1,-36.89,1.02,354.40,216.70,116.80,,11.89
9632,1996,1993,2 - High School,734,4,0,872.27,0.31,30.34,869.60,203.15,169.92,27.67
9633,1989,1967,2 - High School,2869,2,1,-17.22,0.99,532.21,20.00,45.01,-0.11,11.89
9634,1986,1998,2 - High School,1067,1,0,652.12,0.29,101.02,457.30,179.70,126.69,93.13
9635,1993,1943,3 - BSc/MSc,3111,1,0,405.97,0.34,430.08,87.80,102.24,0.89,33.23
9636,1994,1952,2 - High School,3757,1,0,1054.64,0.00,224.82,589.55,197.26,45.23,22.78
9637,1992,2000,1 - Basic,1001,4,0,704.35,0.31,43.34,570.10,241.49,87.24,115.91
9638,1985,1986,3 - BSc/MSc,1680,1,1,-14.22,0.98,263.16,131.70,261.16,25.56,14.78
9639,1981,1953,2 - High School,4182,4,0,-134.91,1.08,84.46,898.50,202.26,14.67,109.91
9640,1977,1974,3 - BSc/MSc,2447,4,1,-106.99,1.16,447.64,-40.55,109.91,4.78,0.89
9641,1980,1970,3 - BSc/MSc,2434,1,0,102.69,0.86,180.59,432.85,200.37,67.68,52.90
9642,1978,1970,3 - BSc/MSc,2302,4,1,476.21,0.20,515.32,50.00,68.79,1.89,-8.00
9643,1977,1954,2 - High School,3261,3,1,42.68,0.91,269.16,195.60,157.03,52.01,67.68
9644,1976,1978,1 - Basic,1879,1,1,489.64,0.32,169.03,197.25,190.48,176.70,28.34
9645,1979,1961,2 - High School,3221,2,1,-62.34,1.06,128.47,64.45,266.16,116.91,79.57
9646,1981,1947,3 - BSc/MSc,3201,2,0,1086.31,0.16,114.91,914.05,214.93,21.56,60.79
9647,1990,1942,2 - High School,3422,1,1,72.68,0.84,132.47,25.00,248.38,72.68,132.47
9648,1994,1971,3 - BSc/MSc,2804,3,1,-32.78,1.01,361.29,158.35,173.70,17.56,7.78
9649,1990,1950,3 - BSc/MSc,3574,3,0,-37327.08,69.00,319.06,-25.55,245.38,4.89,4.78
9650,1986,1997,1 - Basic,845,1,1,-236.04,1.12,16.67,1434.15,76.46,191.48,19.56
9651,1995,1999,1 - Basic,1041,4,0,157.81,0.73,31.45,136.70,220.82,239.60,56.79
9652,1982,1978,2 - High School,1916,3,1,5.68,0.95,346.62,53.35,213.04,22.67,4.00
9653,1981,1963,3 - BSc/MSc,2821,1,1,438.89,0.19,486.09,-11.10,88.24,5.00,5.89
9654,1980,1976,2 - High School,2282,3,1,206.60,0.37,288.72,38.90,,45.12,-6.00
9655,1991,1970,2 - High School,2353,1,1,56.12,0.87,457.53,54.45,86.24,12.78,26.67
9656,1982,1970,2 - High School,2289,4,1,665.56,0.00,479.87,104.45,86.46,7.89,11.89
9657,1978,1938,3 - BSc/MSc,3637,3,0,262.62,0.59,176.70,136.70,269.05,70.79,45.01
9658,1975,1980,4 - PhD,1369,3,1,308.73,0.51,356.51,107.80,197.26,0.89,22.78
9659,1993,1968,2 - High School,2628,1,1,64.03,0.88,124.80,170.60,227.82,92.35,114.02
9660,1983,1958,3 - BSc/MSc,2654,1,0,413.22,0.20,503.65,-20.55,71.68,-3.00,-5.11
9661,1977,1978,3 - BSc/MSc,1747,4,1,414.98,0.29,407.52,43.35,145.25,10.89,14.78
9662,1981,1950,3 - BSc/MSc,2856,3,1,-82.90,1.09,277.83,88.90,239.49,-1.00,56.90
9663,1993,1973,2 - High School,2326,4,1,374.63,0.42,386.74,161.15,98.02,12.89,35.12
9664,1976,1997,2 - High School,981,4,0,88.80,0.92,23.45,1006.85,114.02,113.80,146.36
9665,1974,1956,1 - Basic,2608,4,1,-181.81,1.17,133.69,460.65,188.37,59.79,97.02
9666,1979,1951,3 - BSc/MSc,2970,4,0,607.66,0.31,202.26,398.95,264.94,25.56,31.45
9667,1982,1944,3 - BSc/MSc,3985,4,0,222.29,0.55,335.62,-30.55,187.59,42.12,14.89
9668,1986,1964,4 - PhD,3220,3,1,465.88,0.11,531.99,-40.00,55.12,7.00,-1.11
9669,1996,1970,2 - High School,2134,3,1,235.94,0.65,233.49,182.25,261.27,21.67,49.12
